sample_1	sample_2	Type	sample_1_reads	sample_2_reads	sample_1_2_reads	sample_2_1_reads	rate
TW009_HE5_TW2	TW005_NA_TW2	TW	7880263	7879697	260	317	3.66104e-05
TW009_HE5_TW2	TW003_NA_SG	TW_SG	7880263	8590414	1767	1626	0.00020596
TW009_HE5_TW2	TW065_NA_TW2	TW	7880263	4722533	175	206	3.02304e-05
TW009_HE5_TW2	TW002_LE2_TW2	TW	7880263	7322550	265	315	3.81493e-05
TW009_HE5_TW2	TW034_NA_SG	TW_SG	7880263	10472290	1616	1340	0.0001610415
TW009_HE5_TW2	TW046_NA_SG	TW_SG	7880263	19039325	1348	6785	0.0003020307
TW009_HE5_TW2	TW013_NA_SG	TW_SG	7880263	15934135	1394	944	9.81662e-05
TW009_HE5_TW2	TW067_NA_TW2	TW	7880263	7962060	269	516	4.95483e-05
TW009_HE5_TW2	TW068_NA_SG	TW_SG	7880263	43099079	5493	4024	0.0001866486
TW009_HE5_TW2	TW070_NA_TW2	TW	7880263	9197066	295	274	3.33179e-05
TW009_HE5_TW2	TW033_HE4_TW2	TW	7880263	4779180	176	152	2.59088e-05
TW009_HE5_TW2	TW050_NA_SG	TW_SG	7880263	19159765	686	676	5.03672e-05
TW009_HE5_TW2	TW008_LE3_TW2	TW	7880263	5070674	199	204	3.11164e-05
TW009_HE5_TW2	TW069_NA_SG	TW_SG	7880263	9750439	1491	947	0.0001382623
TW023_NA_SG	TW056_HE5_TW2	TW_SG	16114810	6579371	1132	3778	0.0002163082
TW023_NA_SG	TW021_NA_SG	SG	16114810	8747142	3972	4862	0.0003551958
TW023_NA_SG	TW019_HE6_TW2	TW_SG	16114810	12284818	2138	2789	0.000173458
TW023_NA_SG	TW042_NA_SG	SG	16114810	7228124	3661	3232	0.0002952056
TW023_NA_SG	TW038_HE4_TW2	TW_SG	16114810	13415352	2132	2467	0.0001557148
TW023_NA_SG	TW032_NA_SG	SG	16114810	9233880	1948	2286	0.0001670024
TW023_NA_SG	TW028_HE4_TW2	TW_SG	16114810	4887960	796	921	8.17444e-05
TW023_NA_SG	TW059_NA_SG	SG	16114810	10426870	3467	10006	0.0005073591
TW023_NA_SG	TW007_HE5_TW2	TW_SG	16114810	10670199	2013	2823	0.0001805161
TW023_NA_SG	TW045_NA_SG	SG	16114810	8025805	2581	2630	0.0002158136
TW023_NA_SG	TW049_LE3_TW2	TW_SG	16114810	3218913	609	867	7.63374e-05
TW023_NA_SG	TW029_NA_SG	SG	16114810	8664545	1925	2568	0.0001812874
TW023_NA_SG	TW061_NA_SG	SG	16114810	9821601	3180	2837	0.0002319366
TW023_NA_SG	TW039_NA_TW2	TW_SG	16114810	6824521	689	1086	7.7372e-05
TW023_NA_SG	TW047_HE4_TW2	TW_SG	16114810	9874169	1119	1713	0.0001089573
TW023_NA_SG	TW051_NA_SG	SG	16114810	10862342	2508	3847	0.0002355142
TW023_NA_SG	TW071_LE1_TW2	TW_SG	16114810	5113178	929	1470	0.0001129984
TW023_NA_SG	TW006_NA_SG	SG	16114810	50696022	11249	15063	0.0003936733
TW023_NA_SG	TW063_NA_SG	SG	16114810	7971251	1631	2023	0.0001516829
TW023_NA_SG	TW005_NA_TW2	TW_SG	16114810	7879697	1052	1396	0.0001020129
TW023_NA_SG	TW003_NA_SG	SG	16114810	8590414	1818	2348	0.0001685998
TW023_NA_SG	TW065_NA_TW2	TW_SG	16114810	4722533	497	718	5.83053e-05
TW023_NA_SG	TW002_LE2_TW2	TW_SG	16114810	7322550	979	1437	0.0001030726
TW023_NA_SG	TW034_NA_SG	SG	16114810	10472290	4722	3532	0.0003103549
TW023_NA_SG	TW046_NA_SG	SG	16114810	19039325	2586	3683	0.0001782971
TW023_NA_SG	TW013_NA_SG	SG	16114810	15934135	2027	3266	0.0001651263
TW023_NA_SG	TW067_NA_TW2	TW_SG	16114810	7962060	1887	3159	0.0002095348
TW023_NA_SG	TW068_NA_SG	SG	16114810	43099079	14531	13592	0.0004747137
TW023_NA_SG	TW070_NA_TW2	TW_SG	16114810	9197066	1572	2890	0.0001762498
TW023_NA_SG	TW033_HE4_TW2	TW_SG	16114810	4779180	731	773	7.19772e-05
TW023_NA_SG	TW050_NA_SG	SG	16114810	19159765	2555	3571	0.000173636
TW023_NA_SG	TW008_LE3_TW2	TW_SG	16114810	5070674	645	959	7.57064e-05
TW023_NA_SG	TW069_NA_SG	SG	16114810	9750439	3503	4091	0.0002935123
TW056_HE5_TW2	TW021_NA_SG	TW_SG	6579371	8747142	1076	921	0.0001302801
TW056_HE5_TW2	TW019_HE6_TW2	TW	6579371	12284818	607	1097	9.03217e-05
TW056_HE5_TW2	TW042_NA_SG	TW_SG	6579371	7228124	936	908	0.0001335328
TW056_HE5_TW2	TW038_HE4_TW2	TW	6579371	13415352	389	379	3.84086e-05
TW056_HE5_TW2	TW032_NA_SG	TW_SG	6579371	9233880	1055	1286	0.0001480184
TW056_HE5_TW2	TW028_HE4_TW2	TW	6579371	4887960	153	174	2.85149e-05
TW056_HE5_TW2	TW059_NA_SG	TW_SG	6579371	10426870	639	486	6.61478e-05
TW056_HE5_TW2	TW007_HE5_TW2	HE	6579371	10670199	53856	56787	0.0063733665
TW056_HE5_TW2	TW045_NA_SG	TW_SG	6579371	8025805	663	497	7.94175e-05
TW056_HE5_TW2	TW049_LE3_TW2	TW	6579371	3218913	172	1281	0.0001482692
TW056_HE5_TW2	TW029_NA_SG	TW_SG	6579371	8664545	9773	569	0.0006779746
TW056_HE5_TW2	TW061_NA_SG	TW_SG	6579371	9821601	805	528	8.1269e-05
TW056_HE5_TW2	TW039_NA_TW2	TW	6579371	6824521	202	225	3.18554e-05
TW056_HE5_TW2	TW047_HE4_TW2	TW	6579371	9874169	264	291	3.37302e-05
TW056_HE5_TW2	TW051_NA_SG	TW_SG	6579371	10862342	696	641	7.66494e-05
TW056_HE5_TW2	TW071_LE1_TW2	TW	6579371	5113178	153	230	3.27548e-05
TW056_HE5_TW2	TW006_NA_SG	TW_SG	6579371	50696022	3851	3422	0.0001269668
TW056_HE5_TW2	TW063_NA_SG	TW_SG	6579371	7971251	814	588	9.63439e-05
TW056_HE5_TW2	TW005_NA_TW2	TW	6579371	7879697	214	250	3.20895e-05
TW056_HE5_TW2	TW003_NA_SG	TW_SG	6579371	8590414	823	604	9.40597e-05
TW056_HE5_TW2	TW065_NA_TW2	TW	6579371	4722533	197	204	3.54794e-05
TW056_HE5_TW2	TW002_LE2_TW2	TW	6579371	7322550	327	305	4.54592e-05
TW056_HE5_TW2	TW034_NA_SG	TW_SG	6579371	10472290	1409	1529	0.0001722702
TW056_HE5_TW2	TW046_NA_SG	TW_SG	6579371	19039325	674	938	6.29188e-05
TW056_HE5_TW2	TW013_NA_SG	TW_SG	6579371	15934135	634	784	6.29804e-05
TW056_HE5_TW2	TW067_NA_TW2	TW	6579371	7962060	337	1040	9.46859e-05
TW056_HE5_TW2	TW068_NA_SG	TW_SG	6579371	43099079	5022	2983	0.0001611103
TW056_HE5_TW2	TW070_NA_TW2	TW	6579371	9197066	566	306	5.52692e-05
TW056_HE5_TW2	TW033_HE4_TW2	TW	6579371	4779180	250	166	3.6623e-05
TW056_HE5_TW2	TW050_NA_SG	TW_SG	6579371	19159765	589	539	4.38223e-05
TW056_HE5_TW2	TW008_LE3_TW2	TW	6579371	5070674	217	191	3.502e-05
TW056_HE5_TW2	TW069_NA_SG	TW_SG	6579371	9750439	1336	793	0.000130358
TW021_NA_SG	TW019_HE6_TW2	TW_SG	8747142	12284818	1839	1794	0.0001727072
TW021_NA_SG	TW042_NA_SG	SG	8747142	7228124	3106	2968	0.0003800682
TW021_NA_SG	TW038_HE4_TW2	TW_SG	8747142	13415352	1838	2136	0.0001792798
TW021_NA_SG	TW032_NA_SG	SG	8747142	9233880	2917	2394	0.0002952797
TW021_NA_SG	TW028_HE4_TW2	TW_SG	8747142	4887960	946	943	0.0001385202
TW021_NA_SG	TW059_NA_SG	SG	8747142	10426870	2449	2668	0.0002668004
TW021_NA_SG	TW007_HE5_TW2	TW_SG	8747142	10670199	2727	2754	0.0002821938
TW021_NA_SG	TW045_NA_SG	SG	8747142	8025805	3672	3210	0.0004101352
TW021_NA_SG	TW049_LE3_TW2	TW_SG	8747142	3218913	637	888	0.0001274276
TW021_NA_SG	TW029_NA_SG	SG	8747142	8664545	2768	2547	0.0003051615
TW021_NA_SG	TW061_NA_SG	SG	8747142	9821601	2628	2347	0.0002678515
TW021_NA_SG	TW039_NA_TW2	TW_SG	8747142	6824521	1109	1529	0.0001693815
TW021_NA_SG	TW047_HE4_TW2	TW_SG	8747142	9874169	1710	2270	0.0002136879
TW021_NA_SG	TW051_NA_SG	SG	8747142	10862342	2842	4137	0.0003557725
TW021_NA_SG	TW071_LE1_TW2	TW_SG	8747142	5113178	935	994	0.0001391549
TW021_NA_SG	TW006_NA_SG	SG	8747142	50696022	14327	14631	0.0004869172
TW021_NA_SG	TW063_NA_SG	SG	8747142	7971251	1773	1722	0.0002090074
TW021_NA_SG	TW005_NA_TW2	TW_SG	8747142	7879697	1861	2046	0.0002349263
TW021_NA_SG	TW003_NA_SG	SG	8747142	8590414	2269	2216	0.00025862
TW021_NA_SG	TW065_NA_TW2	TW_SG	8747142	4722533	875	903	0.0001319827
TW021_NA_SG	TW002_LE2_TW2	TW_SG	8747142	7322550	1649	1786	0.0002137107
TW021_NA_SG	TW034_NA_SG	SG	8747142	10472290	3624	2888	0.0003387089
TW021_NA_SG	TW046_NA_SG	SG	8747142	19039325	4276	7623	0.0004280467
TW021_NA_SG	TW013_NA_SG	SG	8747142	15934135	2768	3551	0.0002559584
TW021_NA_SG	TW067_NA_TW2	TW_SG	8747142	7962060	1344	2638	0.000238255
TW021_NA_SG	TW068_NA_SG	SG	8747142	43099079	15674	13478	0.0005619622
TW021_NA_SG	TW070_NA_TW2	TW_SG	8747142	9197066	1749	1708	0.0001926155
TW021_NA_SG	TW033_HE4_TW2	TW_SG	8747142	4779180	749	813	0.0001154652
TW021_NA_SG	TW050_NA_SG	SG	8747142	19159765	3198	5067	0.0002960755
TW021_NA_SG	TW008_LE3_TW2	TW_SG	8747142	5070674	946	892	0.0001329989
TW021_NA_SG	TW069_NA_SG	SG	8747142	9750439	4544	3602	0.000440188
TW019_HE6_TW2	TW042_NA_SG	TW_SG	12284818	7228124	1865	1482	0.0001714977
TW019_HE6_TW2	TW038_HE4_TW2	TW	12284818	13415352	706	825	5.9568e-05
TW019_HE6_TW2	TW032_NA_SG	TW_SG	12284818	9233880	1254	1001	0.0001047816
TW019_HE6_TW2	TW028_HE4_TW2	TW	12284818	4887960	380	400	4.54186e-05
TW019_HE6_TW2	TW059_NA_SG	TW_SG	12284818	10426870	1261	1218	0.0001091389
TW019_HE6_TW2	TW007_HE5_TW2	TW	12284818	10670199	641	835	6.42955e-05
TW019_HE6_TW2	TW045_NA_SG	TW_SG	12284818	8025805	1117	1330	0.0001204643
TW019_HE6_TW2	TW049_LE3_TW2	TW	12284818	3218913	296	484	5.03079e-05
TW019_HE6_TW2	TW029_NA_SG	TW_SG	12284818	8664545	1960	1139	0.0001479062
TW019_HE6_TW2	TW061_NA_SG	TW_SG	12284818	9821601	1507	1002	0.0001134835
TW019_HE6_TW2	TW039_NA_TW2	TW	12284818	6824521	294	423	3.75195e-05
TW019_HE6_TW2	TW047_HE4_TW2	TW	12284818	9874169	531	518	4.73374e-05
TW019_HE6_TW2	TW051_NA_SG	TW_SG	12284818	10862342	1317	1467	0.0001202594
TW019_HE6_TW2	TW071_LE1_TW2	TW	12284818	5113178	512	1660	0.0001248263
TW019_HE6_TW2	TW006_NA_SG	TW_SG	12284818	50696022	6946	5910	0.0002040839
TW019_HE6_TW2	TW063_NA_SG	TW_SG	12284818	7971251	1341	1652	0.0001477363
TW019_HE6_TW2	TW005_NA_TW2	TW	12284818	7879697	376	446	4.0763e-05
TW019_HE6_TW2	TW003_NA_SG	TW_SG	12284818	8590414	1373	1305	0.0001282695
TW019_HE6_TW2	TW065_NA_TW2	TW	12284818	4722533	382	329	4.18037e-05
TW019_HE6_TW2	TW002_LE2_TW2	TW	12284818	7322550	481	496	4.98257e-05
TW019_HE6_TW2	TW034_NA_SG	TW_SG	12284818	10472290	3470	1384	0.0002132505
TW019_HE6_TW2	TW046_NA_SG	TW_SG	12284818	19039325	1025	1006	6.48339e-05
TW019_HE6_TW2	TW013_NA_SG	TW_SG	12284818	15934135	1065	2323	0.0001200467
TW019_HE6_TW2	TW067_NA_TW2	TW	12284818	7962060	510	922	7.07219e-05
TW019_HE6_TW2	TW068_NA_SG	TW_SG	12284818	43099079	9231	6401	0.0002821684
TW019_HE6_TW2	TW070_NA_TW2	TW	12284818	9197066	520	479	4.65021e-05
TW019_HE6_TW2	TW033_HE4_TW2	TW	12284818	4779180	416	325	4.34228e-05
TW019_HE6_TW2	TW050_NA_SG	TW_SG	12284818	19159765	1158	1096	7.16765e-05
TW019_HE6_TW2	TW008_LE3_TW2	TW	12284818	5070674	458	2521	0.0001716164
TW019_HE6_TW2	TW069_NA_SG	TW_SG	12284818	9750439	2092	1878	0.0001801333
TW042_NA_SG	TW038_HE4_TW2	TW_SG	7228124	13415352	2131	4265	0.0003097355
TW042_NA_SG	TW032_NA_SG	SG	7228124	9233880	1906	1883	0.0002301134
TW042_NA_SG	TW028_HE4_TW2	TW_SG	7228124	4887960	785	809	0.0001315433
TW042_NA_SG	TW059_NA_SG	SG	7228124	10426870	2095	2650	0.0002686902
TW042_NA_SG	TW007_HE5_TW2	TW_SG	7228124	10670199	1622	2529	0.0002318673
TW042_NA_SG	TW045_NA_SG	SG	7228124	8025805	2270	3183	0.0003573539
TW042_NA_SG	TW049_LE3_TW2	TW_SG	7228124	3218913	561	684	0.0001191583
TW042_NA_SG	TW029_NA_SG	SG	7228124	8664545	2077	2784	0.0003057707
TW042_NA_SG	TW061_NA_SG	SG	7228124	9821601	2219	2428	0.0002724814
TW042_NA_SG	TW039_NA_TW2	TW_SG	7228124	6824521	16359	26618	0.0030489608
TW042_NA_SG	TW047_HE4_TW2	TW_SG	7228124	9874169	1962	2279	0.0002479169
TW042_NA_SG	TW051_NA_SG	SG	7228124	10862342	2231	3198	0.0003000127
TW042_NA_SG	TW071_LE1_TW2	TW_SG	7228124	5113178	796	1065	0.0001507717
TW042_NA_SG	TW006_NA_SG	SG	7228124	50696022	11122	16136	0.0004703596
TW042_NA_SG	TW063_NA_SG	SG	7228124	7971251	1870	1935	0.0002502765
TW042_NA_SG	TW005_NA_TW2	TW_SG	7228124	7879697	1422	2147	0.0002361794
TW042_NA_SG	TW003_NA_SG	SG	7228124	8590414	1547	2159	0.0002342272
TW042_NA_SG	TW065_NA_TW2	TW_SG	7228124	4722533	763	844	0.0001344515
TW042_NA_SG	TW002_LE2_TW2	TW_SG	7228124	7322550	1145	1639	0.0001912947
TW042_NA_SG	TW034_NA_SG	SG	7228124	10472290	3743	3367	0.0004015242
TW042_NA_SG	TW046_NA_SG	SG	7228124	19039325	3770	5548	0.0003546098
TW042_NA_SG	TW013_NA_SG	SG	7228124	15934135	4000	5614	0.0004148995
TW042_NA_SG	TW067_NA_TW2	TW_SG	7228124	7962060	1880	2465	0.0002859581
TW042_NA_SG	TW068_NA_SG	SG	7228124	43099079	22354	15300	0.0007476244
TW042_NA_SG	TW070_NA_TW2	TW_SG	7228124	9197066	1505	2309	0.0002321504
TW042_NA_SG	TW033_HE4_TW2	TW_SG	7228124	4779180	1813	1155	0.0002471217
TW042_NA_SG	TW050_NA_SG	SG	7228124	19159765	2982	4717	0.0002916775
TW042_NA_SG	TW008_LE3_TW2	TW_SG	7228124	5070674	668	911	0.00012837
TW042_NA_SG	TW069_NA_SG	SG	7228124	9750439	3045	2983	0.0003549099
TW038_HE4_TW2	TW032_NA_SG	TW_SG	13415352	9233880	1325	1048	0.0001047607
TW038_HE4_TW2	TW028_HE4_TW2	HE	13415352	4887960	33802	37652	0.0038887025
TW038_HE4_TW2	TW059_NA_SG	TW_SG	13415352	10426870	1191	936	8.92035e-05
TW038_HE4_TW2	TW007_HE5_TW2	TW	13415352	10670199	594	736	5.52167e-05
TW038_HE4_TW2	TW045_NA_SG	TW_SG	13415352	8025805	2052	1397	0.0001608329
TW038_HE4_TW2	TW049_LE3_TW2	TW	13415352	3218913	253	765	6.11952e-05
TW038_HE4_TW2	TW029_NA_SG	TW_SG	13415352	8664545	1197	1249	0.0001107672
TW038_HE4_TW2	TW061_NA_SG	TW_SG	13415352	9821601	2930	1935	0.0002093209
TW038_HE4_TW2	TW039_NA_TW2	TW	13415352	6824521	18310	1334	0.0009696183
TW038_HE4_TW2	TW047_HE4_TW2	HE	13415352	9874169	101802	99651	0.0085757619
TW038_HE4_TW2	TW051_NA_SG	TW_SG	13415352	10862342	1303	1630	0.0001207958
TW038_HE4_TW2	TW071_LE1_TW2	TW	13415352	5113178	327	1518	9.95662e-05
TW038_HE4_TW2	TW006_NA_SG	TW_SG	13415352	50696022	8478	7833	0.0002543519
TW038_HE4_TW2	TW063_NA_SG	TW_SG	13415352	7971251	1589	1005	0.0001212761
TW038_HE4_TW2	TW005_NA_TW2	TW	13415352	7879697	667	823	6.99644e-05
TW038_HE4_TW2	TW003_NA_SG	TW_SG	13415352	8590414	1650	1069	0.0001235432
TW038_HE4_TW2	TW065_NA_TW2	TW	13415352	4722533	406	1653	0.0001135064
TW038_HE4_TW2	TW002_LE2_TW2	TW	13415352	7322550	986	42060	0.0020714165
TW038_HE4_TW2	TW034_NA_SG	TW_SG	13415352	10472290	2716	2353	0.0002121567
TW038_HE4_TW2	TW046_NA_SG	TW_SG	13415352	19039325	1159	1167	7.1664e-05
TW038_HE4_TW2	TW013_NA_SG	TW_SG	13415352	15934135	25908	3098	0.0009873208
TW038_HE4_TW2	TW067_NA_TW2	TW	13415352	7962060	396	626	4.78051e-05
TW038_HE4_TW2	TW068_NA_SG	TW_SG	13415352	43099079	9739	8411	0.0003210538
TW038_HE4_TW2	TW070_NA_TW2	TW	13415352	9197066	651	532	5.23136e-05
TW038_HE4_TW2	TW033_HE4_TW2	HE	13415352	4779180	55612	59059	0.0062630252
TW038_HE4_TW2	TW050_NA_SG	TW_SG	13415352	19159765	1654	13610	0.000468359
TW038_HE4_TW2	TW008_LE3_TW2	TW	13415352	5070674	329	284	3.3159e-05
TW038_HE4_TW2	TW069_NA_SG	TW_SG	13415352	9750439	3000	23429	0.0011395631
TW032_NA_SG	TW028_HE4_TW2	TW_SG	9233880	4887960	551	526	7.6259e-05
TW032_NA_SG	TW059_NA_SG	SG	9233880	10426870	1295	1315	0.0001327341
TW032_NA_SG	TW007_HE5_TW2	TW_SG	9233880	10670199	1714	1309	0.0001518553
TW032_NA_SG	TW045_NA_SG	SG	9233880	8025805	1366	1331	0.0001562356
TW032_NA_SG	TW049_LE3_TW2	TW_SG	9233880	3218913	299	454	6.04647e-05
TW032_NA_SG	TW029_NA_SG	SG	9233880	8664545	1657	1874	0.000197241
TW032_NA_SG	TW061_NA_SG	SG	9233880	9821601	1974	1762	0.0001960206
TW032_NA_SG	TW039_NA_TW2	TW_SG	9233880	6824521	501	1654	0.0001341796
TW032_NA_SG	TW047_HE4_TW2	TW_SG	9233880	9874169	807	974	9.31981e-05
TW032_NA_SG	TW051_NA_SG	SG	9233880	10862342	1778	2183	0.0001970628
TW032_NA_SG	TW071_LE1_TW2	TW_SG	9233880	5113178	365	1752	0.0001475346
TW032_NA_SG	TW006_NA_SG	SG	9233880	50696022	14015	9384	0.0003902871
TW032_NA_SG	TW063_NA_SG	SG	9233880	7971251	1248	1297	0.0001478991
TW032_NA_SG	TW005_NA_TW2	TW_SG	9233880	7879697	643	939	9.24326e-05
TW032_NA_SG	TW003_NA_SG	SG	9233880	8590414	1295	1306	0.0001459031
TW032_NA_SG	TW065_NA_TW2	TW_SG	9233880	4722533	546	1656	0.000157752
TW032_NA_SG	TW002_LE2_TW2	TW_SG	9233880	7322550	609	862	8.88397e-05
TW032_NA_SG	TW034_NA_SG	SG	9233880	10472290	3386	2748	0.0003111762
TW032_NA_SG	TW046_NA_SG	SG	9233880	19039325	3660	2927	0.0002329225
TW032_NA_SG	TW013_NA_SG	SG	9233880	15934135	1302	1567	0.0001139808
TW032_NA_SG	TW067_NA_TW2	TW_SG	9233880	7962060	628	1166	0.000104316
TW032_NA_SG	TW068_NA_SG	SG	9233880	43099079	10606	7546	0.0003467357
TW032_NA_SG	TW070_NA_TW2	TW_SG	9233880	9197066	703	806	8.18664e-05
TW032_NA_SG	TW033_HE4_TW2	TW_SG	9233880	4779180	384	405	5.63014e-05
TW032_NA_SG	TW050_NA_SG	SG	9233880	19159765	1683	2017	0.0001302938
TW032_NA_SG	TW008_LE3_TW2	TW_SG	9233880	5070674	390	535	6.46605e-05
TW032_NA_SG	TW069_NA_SG	SG	9233880	9750439	4190	3494	0.0004045913
TW028_HE4_TW2	TW059_NA_SG	TW_SG	4887960	10426870	637	557	7.79575e-05
TW028_HE4_TW2	TW007_HE5_TW2	TW	4887960	10670199	5239	1393	0.0004260898
TW028_HE4_TW2	TW045_NA_SG	TW_SG	4887960	8025805	640	453	8.46312e-05
TW028_HE4_TW2	TW049_LE3_TW2	TW	4887960	3218913	71	94	2.03526e-05
TW028_HE4_TW2	TW029_NA_SG	TW_SG	4887960	8664545	434	553	7.28225e-05
TW028_HE4_TW2	TW061_NA_SG	TW_SG	4887960	9821601	617	498	7.57952e-05
TW028_HE4_TW2	TW039_NA_TW2	TW	4887960	6824521	195	130	2.77474e-05
TW028_HE4_TW2	TW047_HE4_TW2	HE	4887960	9874169	30383	26383	0.0038306499
TW028_HE4_TW2	TW051_NA_SG	TW_SG	4887960	10862342	467	654	7.11681e-05
TW028_HE4_TW2	TW071_LE1_TW2	TW	4887960	5113178	117	186	3.02956e-05
TW028_HE4_TW2	TW006_NA_SG	TW_SG	4887960	50696022	2369	2377	8.5377e-05
TW028_HE4_TW2	TW063_NA_SG	TW_SG	4887960	7971251	397	398	6.18195e-05
TW028_HE4_TW2	TW005_NA_TW2	TW	4887960	7879697	264	1060	0.0001036887
TW028_HE4_TW2	TW003_NA_SG	TW_SG	4887960	8590414	444	390	6.1873e-05
TW028_HE4_TW2	TW065_NA_TW2	TW	4887960	4722533	124	148	2.83015e-05
TW028_HE4_TW2	TW002_LE2_TW2	TW	4887960	7322550	185	258	3.62789e-05
TW028_HE4_TW2	TW034_NA_SG	TW_SG	4887960	10472290	1552	2618	0.0002714062
TW028_HE4_TW2	TW046_NA_SG	TW_SG	4887960	19039325	571	760	5.56237e-05
TW028_HE4_TW2	TW013_NA_SG	TW_SG	4887960	15934135	410	374	3.76508e-05
TW028_HE4_TW2	TW067_NA_TW2	TW	4887960	7962060	206	1015	9.50102e-05
TW028_HE4_TW2	TW068_NA_SG	TW_SG	4887960	43099079	4008	2444	0.0001344348
TW028_HE4_TW2	TW070_NA_TW2	TW	4887960	9197066	254	408	4.6998e-05
TW028_HE4_TW2	TW033_HE4_TW2	HE	4887960	4779180	17105	16476	0.0034617014
TW028_HE4_TW2	TW050_NA_SG	TW_SG	4887960	19159765	541	511	4.37444e-05
TW028_HE4_TW2	TW008_LE3_TW2	TW	4887960	5070674	140	221	3.62486e-05
TW028_HE4_TW2	TW069_NA_SG	TW_SG	4887960	9750439	1499	1887	0.0002312559
TW059_NA_SG	TW007_HE5_TW2	TW_SG	10426870	10670199	2238	2321	0.0002160496
TW059_NA_SG	TW045_NA_SG	SG	10426870	8025805	1662	1259	0.0001582717
TW059_NA_SG	TW049_LE3_TW2	TW_SG	10426870	3218913	278	389	4.88771e-05
TW059_NA_SG	TW029_NA_SG	SG	10426870	8664545	1329	1465	0.000146327
TW059_NA_SG	TW061_NA_SG	SG	10426870	9821601	1906	1387	0.0001626031
TW059_NA_SG	TW039_NA_TW2	TW_SG	10426870	6824521	506	578	6.28315e-05
TW059_NA_SG	TW047_HE4_TW2	TW_SG	10426870	9874169	705	947	8.13685e-05
TW059_NA_SG	TW051_NA_SG	SG	10426870	10862342	1898	2066	0.0001861629
TW059_NA_SG	TW071_LE1_TW2	TW_SG	10426870	5113178	429	790	7.84363e-05
TW059_NA_SG	TW006_NA_SG	SG	10426870	50696022	8580	7859	0.0002688776
TW059_NA_SG	TW063_NA_SG	SG	10426870	7971251	1622	1264	0.0001568392
TW059_NA_SG	TW005_NA_TW2	TW_SG	10426870	7879697	631	767	7.63602e-05
TW059_NA_SG	TW003_NA_SG	SG	10426870	8590414	1227	1321	0.0001339654
TW059_NA_SG	TW065_NA_TW2	TW_SG	10426870	4722533	316	390	4.66003e-05
TW059_NA_SG	TW002_LE2_TW2	TW_SG	10426870	7322550	623	667	7.26731e-05
TW059_NA_SG	TW034_NA_SG	SG	10426870	10472290	4896	2647	0.0003607933
TW059_NA_SG	TW046_NA_SG	SG	10426870	19039325	1991	2416	0.0001495388
TW059_NA_SG	TW013_NA_SG	SG	10426870	15934135	1284	1780	0.0001162187
TW059_NA_SG	TW067_NA_TW2	TW_SG	10426870	7962060	916	1695	0.0001419674
TW059_NA_SG	TW068_NA_SG	SG	10426870	43099079	10811	7747	0.0003465901
TW059_NA_SG	TW070_NA_TW2	TW_SG	10426870	9197066	974	775	8.91179e-05
TW059_NA_SG	TW033_HE4_TW2	TW_SG	10426870	4779180	511	473	6.47068e-05
TW059_NA_SG	TW050_NA_SG	SG	10426870	19159765	3124	3926	0.0002382265
TW059_NA_SG	TW008_LE3_TW2	TW_SG	10426870	5070674	400	531	6.00704e-05
TW059_NA_SG	TW069_NA_SG	SG	10426870	9750439	3183	2063	0.0002599274
TW007_HE5_TW2	TW045_NA_SG	TW_SG	10670199	8025805	1821	1283	0.0001659972
TW007_HE5_TW2	TW049_LE3_TW2	TW	10670199	3218913	254	222	3.42702e-05
TW007_HE5_TW2	TW029_NA_SG	TW_SG	10670199	8664545	1411	1001	0.0001247339
TW007_HE5_TW2	TW061_NA_SG	TW_SG	10670199	9821601	1654	993	0.0001291569
TW007_HE5_TW2	TW039_NA_TW2	TW	10670199	6824521	460	331	4.52115e-05
TW007_HE5_TW2	TW047_HE4_TW2	TW	10670199	9874169	643	585	5.97694e-05
TW007_HE5_TW2	TW051_NA_SG	TW_SG	10670199	10862342	1593	1296	0.000134151
TW007_HE5_TW2	TW071_LE1_TW2	TW	10670199	5113178	251	286	3.40219e-05
TW007_HE5_TW2	TW006_NA_SG	TW_SG	10670199	50696022	8123	5858	0.000227777
TW007_HE5_TW2	TW063_NA_SG	TW_SG	10670199	7971251	1774	829	0.0001396155
TW007_HE5_TW2	TW005_NA_TW2	TW	10670199	7879697	499	500	5.38518e-05
TW007_HE5_TW2	TW003_NA_SG	TW_SG	10670199	8590414	1076	868	0.0001009211
TW007_HE5_TW2	TW065_NA_TW2	TW	10670199	4722533	283	227	3.31314e-05
TW007_HE5_TW2	TW002_LE2_TW2	TW	10670199	7322550	395	370	4.25153e-05
TW007_HE5_TW2	TW034_NA_SG	TW_SG	10670199	10472290	4862	2090	0.0003287084
TW007_HE5_TW2	TW046_NA_SG	TW_SG	10670199	19039325	1566	1606	0.0001067557
TW007_HE5_TW2	TW013_NA_SG	TW_SG	10670199	15934135	853	733	5.96107e-05
TW007_HE5_TW2	TW067_NA_TW2	TW	10670199	7962060	434	2025	0.0001319579
TW007_HE5_TW2	TW068_NA_SG	TW_SG	10670199	43099079	10584	5794	0.0003045049
TW007_HE5_TW2	TW070_NA_TW2	TW	10670199	9197066	638	549	5.97429e-05
TW007_HE5_TW2	TW033_HE4_TW2	TW	10670199	4779180	272	1594	0.0001207669
TW007_HE5_TW2	TW050_NA_SG	TW_SG	10670199	19159765	2132	3486	0.0001882986
TW007_HE5_TW2	TW008_LE3_TW2	TW	10670199	5070674	304	306	3.87511e-05
